Instituto,Disciplina,Turma,Dia da Semana,Horário Inicio,Horário Fim,Sala,Docentes
FENF,EN690,EN690 D,Terça,08:00,10:00,,Renata Cristina Gasparino
FENF,EN780,EN780 A,Segunda,08:00,10:00,PB01,Eduardo Sodre De Souza
FENF,EN780,EN780 B,Segunda,08:00,10:00,PB01,Erika Christiane Marocco Duran
FENF,EN780,EN780 C,Segunda,08:00,10:00,PB01,Maira Deguer Misko
FENF,EN780,EN780 D,Segunda,08:00,10:00,PB01,Maria Paula De Oliveira Pires
FENF,EN891,EN891 A,Sexta,14:00,16:00,EN35,Danielle Satie Kassada
FENF,EN891,EN891 B,Sexta,14:00,16:00,EN36,Clara Froes De Oliveira Sanfelice
FENF,EN891,EN891 C,Sexta,14:00,16:00,EN34,Eliana Pereira De Araujo
FENF,EN891,EN891 D,Sexta,14:00,16:00,EN33,Ana Paula Boaventura
FENF,EN891,EN891 E,Sexta,14:00,16:00,EN32,Elenice Valentim Carmona
FENF,EN891,EN891 E1,Sexta,08:00,10:00,EN11,Elenice Valentim Carmona
FENF,EN891,EN891 F,Sexta,14:00,16:00,EN31,Debora De Souza Santos
FENF,EN891,EN891 G,Sexta,14:00,16:00,EN30,Juliany Lino Gomes Silva
FENF,EN891,EN891 H,Sexta,14:00,16:00,EN29,Daniela Fernanda Dos Santos Alves
FENF,EN891,EN891 I,Sexta,14:00,16:00,EN28,Leonardo Dresch Eberhardt
FENF,EN891,EN891 J,Sexta,14:00,16:00,EN27,Maira Deguer Misko
FENF,EN891,EN891 J1,Sexta,08:00,10:00,EN10,Maria Giovana Borges Saidel
FENF,EN891,EN891 K,Sexta,14:00,16:00,EN26,Rafaela Batista Dos Santos Pedrosa
FENF,EN891,EN891 L,Sexta,14:00,16:00,EN25,Erika Zambrano
FENF,EN891,EN891 M,Sexta,14:00,16:00,EN24,Luciana De Lione Melo
FENF,EN891,EN891 N,Sexta,14:00,16:00,EN23,Reginaldo Roque Mafetoni
FENF,EN891,EN891 O,Sexta,14:00,16:00,EN22,Erika Christiane Marocco Duran
FENF,EN891,EN891 P,Sexta,14:00,16:00,EN21,Vanessa Aparecida Vilas Boas
FENF,EN891,EN891 Q,Sexta,14:00,16:00,EN20,Caroline Lopes Ciofi Silva
FENF,EN891,EN891 R,Sexta,14:00,16:00,EN19,Suzimar De Fatima Benato Fusco
FENF,EN891,EN891 S,Sexta,14:00,16:00,EN18,Thalyta Cristina Mansano Schlosser
FENF,EN891,EN891 T,Sexta,14:00,16:00,EN17,Marilia Estevam Cornelio
FENF,EN891,EN891 U,Sexta,14:00,16:00,EN16,Katia Stancato
FENF,EN891,EN891 V,Sexta,08:00,10:00,EN37,Eliana Pereira De Araujo
FENF,EN891,EN891 W,Sexta,08:00,10:00,EN12,Daniela Fernanda Dos Santos Alves
FENF,EN891,EN891 X,Sexta,08:00,10:00,EN15,Juliany Lino Gomes Silva
FENF,EN891,EN891 Y,Sexta,08:00,10:00,EN13,Larissa Rodrigues
FENF,EN891,EN891 Z,Sexta,08:00,10:00,EN14,Luciana De Lione Melo
FENF,EN903,EN903 A,Sábado,08:00,10:00,EN13,Ana Paula Boaventura
FENF,EN903,EN903 B,Sábado,08:00,10:00,EN11,Dalvani Marques
FENF,EN903,EN903 C,Sábado,10:00,12:00,EN13,Clara Froes De Oliveira Sanfelice
FENF,EN903,EN903 D,Sábado,08:00,10:00,EN16,Samara Macedo Cordeiro
FENF,EN903,EN903 E,Sábado,08:00,10:00,EN19,Renata Cristina Gasparino
FENF,EN903,EN903 F,Sábado,08:00,10:00,EN20,Ariane Polidoro Dini
FENF,EN903,EN903 G,Sábado,10:00,12:00,EN21,Vanessa Pellegrino Toledo
FENF,EN903,EN903 H,Sábado,10:00,12:00,EN22,Maria Giovana Borges Saidel
FENF,EN903,EN903 I,Sábado,10:00,12:00,EN20,Rafaela Batista Dos Santos Pedrosa
FENF,EN903,EN903 J,Sábado,10:00,12:00,EN23,Maira Deguer Misko
FENF,EN903,EN903 K,Sábado,08:00,10:00,EN01,Leonardo Dresch Eberhardt
FENF,EN903,EN903 L,Sábado,08:00,10:00,EN09,Juliany Lino Gomes Silva
FENF,EN903,EN903 M,Sábado,08:00,10:00,EN02,Marciana Fernandes Moll
FENF,EN903,EN903 N,Sábado,08:00,10:00,EN03,Debora De Souza Santos
FENF,EN904,EN904 A,Sábado,08:00,10:00,EN12,Vanessa Pellegrino Toledo
FENF,EN904,EN904 B,Sábado,10:00,12:00,EN10,Ana Paula Boaventura
FENF,EN904,EN904 C,Sábado,08:00,10:00,EN14,Clara Froes De Oliveira Sanfelice
FENF,EN904,EN904 D,Sábado,10:00,12:00,EN14,Elenice Valentim Carmona
FENF,EN904,EN904 E,Sábado,10:00,12:00,EN16,Erika Zambrano
FENF,EN904,EN904 F,Sábado,08:00,10:00,EN37,Luciana De Lione Melo
FENF,EN904,EN904 G,Sábado,08:00,10:00,EN35,Maria Giovana Borges Saidel
FENF,EN904,EN904 H,Sábado,10:00,12:00,EN34,Marilia Estevam Cornelio
FENF,EN904,EN904 I,Sábado,08:00,10:00,EN34,Rafaela Batista Dos Santos Pedrosa
FENF,EN904,EN904 J,Sábado,08:00,10:00,EN33,Maira Deguer Misko
FENF,EN904,EN904 K,Sábado,14:00,16:00,,Debora De Souza Santos
FENF,EN905,EN905 A,Sábado,09:00,12:00,EN17,Erika Christiane Marocco Duran
FENF,EN905,EN905 B,Sábado,09:00,12:00,EN36,Suzimar De Fatima Benato Fusco
FENF,EN905,EN905 C,Sábado,14:00,17:00,EN35,Edineis De Brito Guirardello
FENF,EN905,EN905 D,Sábado,14:00,17:00,EN34,Daniella Pires Nunes
FENF,EN906,EN906 A,Sábado,09:00,12:00,EN15,Daniela Fernanda Dos Santos Alves
FENF,EN906,EN906 B,Sábado,14:00,17:00,EN14,Erika Christiane Marocco Duran
FENF,EN906,EN906 C,Sábado,14:00,17:00,EN16,Reginaldo Roque Mafetoni
FENF,EN906,EN906 D,Sábado,14:00,17:00,EN17,Marilia Estevam Cornelio
FENF,EN907,EN907 A,Sábado,14:00,16:00,EN12,Clara Froes De Oliveira Sanfelice
FENF,EN907,EN907 B,Sábado,14:00,16:00,EN13,Renata Cristina Gasparino
FENF,EN909,EN909 A,Sábado,14:00,17:00,EN36,Vanessa Pellegrino Toledo
FENF,EN910,EN910 A,Segunda,09:00,12:00,EN09,Rafaela Batista Dos Santos Pedrosa
FENF,EN910,EN910 B,Sábado,14:00,17:00,EN09,Juliany Lino Gomes Silva
FENF,EN911,EN911 A,Sexta,14:00,17:00,EN37,Marciana Fernandes Moll
FENF,EN912,EN912 A,Sábado,08:00,12:00,EN18,Erika Christiane Marocco Duran
FENF,EN913,EN913 A,Quarta,09:00,11:00,EN09,Eliana Pereira De Araujo
FENF,EN917,EN917 A,Sexta,08:00,09:00,EN01,"Clara Froes De Oliveira Sanfelice, Elenice Valentim Carmona, Reginaldo Roque Mafetoni"
FENF,EN917,EN917 B,Sábado,08:00,09:00,,Elenice Valentim Carmona
FENF,EN926,EN926 A,Sábado,16:00,18:00,EN04,Ariane Polidoro Dini
FENF,EN926,EN926 B,Sábado,10:00,12:00,EN04,Ariane Polidoro Dini
FENF,EN926,EN926 C,Sábado,08:00,10:00,EN04,Ariane Polidoro Dini
FENF,EN928,EN928 A,Sexta,14:00,16:00,EN07,Dalvani Marques
FENF,EN930,EN930 A,Sexta,14:00,17:00,EN06,Clara Froes De Oliveira Sanfelice
FENF,EN930,EN930 B,Sábado,14:00,17:00,EN05,Clara Froes De Oliveira Sanfelice
FENF,EX015,EX015 A,Quarta,09:00,12:00,EN06,Clara Froes De Oliveira Sanfelice
FENF,EX015,EX015 B,Quinta,08:00,11:00,EN07,Reginaldo Roque Mafetoni
FENF,EX043,EX043 A,Quinta,14:00,15:00,EN07,Thalyta Cristina Mansano Schlosser
FEAGRI,FA018,FA018 A,Segunda,19:00,21:00,EA21,Juliana Aparecida Fracarolli
FEAGRI,FA043,FA043 A,Quinta,10:00,12:00,EA07,Thais Queiroz Zorzeto Cesar
FEAGRI,FA051,FA051 A,Terça,08:00,10:00,EA05,Nilson Antonio Modesto Arraes
FEAGRI,FA071,FA071 A,Sexta,14:00,17:00,EA24,Vanilde Ferreira De Souza Esquerdo
FEAGRI,FA083,FA083 A,Terça,19:00,21:00,EA24,Nilson Antonio Modesto Arraes
FEAGRI,FA083,FA083 B,Terça,16:00,18:00,EA07,Nilson Antonio Modesto Arraes
FEAGRI,FA085,FA085 A,Quinta,16:00,18:00,EA24,"Daniella Jorge De Moura, Juliana De Souza Granja Barros"
FEAGRI,FA103,FA103 A,Quarta,19:00,21:00,EA21,"Douglas Fernandes Barbin, Juliana Aparecida Fracarolli"
FEAGRI,FA108,FA108 A,Quarta,08:00,10:00,EA05,Andrea Leda Ramos De Oliveira
FEAGRI,FA111,FA111 A,Quarta,09:00,12:00,EA06,Ariovaldo Jose Da Silva
FEAGRI,FA115,FA115 A,Quinta,08:00,10:00,EA012,William Martins Vicente
FEAGRI,FA251,FA251 A,Quinta,10:00,12:00,PB15,Gustavo Mockaitis
FEAGRI,FA253,FA253 A,Terça,08:00,10:00,EA21,"Mara De Andrade Marinho, Renato Paiva De Lima"
FEAGRI,FA253,FA253 B,Quinta,08:00,10:00,EA21,"Mara De Andrade Marinho, Renato Paiva De Lima"
FEAGRI,FA270,FA270 A,Quinta,10:00,12:00,PB15,Gustavo Mockaitis
FEAGRI,FA273,FA273 A,Segunda,14:00,16:00,EA012,Cinthya Bertoldo Pedroso
FEAGRI,FA373,FA373 A,Terça,08:00,10:00,EA21,"Mara De Andrade Marinho, Renato Paiva De Lima"
FEAGRI,FA425,FA425 A,Terça,14:00,16:00,EA23,Barbara Janet Teruel Mederos
FEAGRI,FA440,FA440 A,Terça,14:00,16:00,EA23,Barbara Janet Teruel Mederos
FEAGRI,FA441,FA441 A,Sexta,08:00,10:00,EA21,William Martins Vicente
FEAGRI,FA442,FA442 A,Terça,16:00,18:00,EA21,Angel Pontin Garcia
FEAGRI,FA443,FA443 A,Quarta,10:00,12:00,EA07,David De Carvalho
FEAGRI,FA444,FA444 A,Terça,10:00,12:00,EA21,"Cinthya Bertoldo Pedroso, Raquel Goncalves"
FEAGRI,FA444,FA444 B,Terça,14:00,16:00,EA01,"Cinthya Bertoldo Pedroso, Raquel Goncalves"
FEAGRI,FA445,FA445 A,Quarta,08:00,10:00,EA21,Jose Teixeira Filho
FEAGRI,FA446,FA446 A,Sexta,10:00,12:00,EA21,Lucas Rios Do Amaral
FEAGRI,FA447,FA447 A,Quinta,10:00,12:00,EA21,"Mara De Andrade Marinho, Renato Paiva De Lima"
FEAGRI,FA470,FA470 A,Quarta,16:00,17:00,EA21,William Martins Vicente
FEAGRI,FA470,FA470 B,Quinta,14:00,17:00,EA21,William Martins Vicente
FEAGRI,FA473,FA473 A,Terça,08:00,10:00,EA01,"Daniella Jorge De Moura, Lucas Rios Do Amaral, Thais Queiroz Zorzeto Cesar"
FEAGRI,FA474,FA474 A,Terça,16:00,18:00,EA21,Angel Pontin Garcia
FEAGRI,FA474,FA474 B,Segunda,19:00,21:00,EA23,Angel Pontin Garcia
FEAGRI,FA479,FA479 A,Segunda,16:00,18:00,EA01,Juliana Aparecida Fracarolli
FEAGRI,FA481,FA481 A,Segunda,14:00,16:00,EA01,"Renato Paiva De Lima, Zigomar Menezes De Souza"
FEAGRI,FA586,FA586 A,Terça,10:00,12:00,EA21,"Cinthya Bertoldo Pedroso, Raquel Goncalves"
FEAGRI,FA586,FA586 B,Terça,14:00,16:00,EA01,Cinthya Bertoldo Pedroso
FEAGRI,FA622,FA622 A,Quarta,08:00,10:00,EA21,Jose Teixeira Filho
FEAGRI,FA665,FA665 A,Quarta,17:00,18:00,EA21,Lucas Rios Do Amaral
FEAGRI,FA673,FA673 A,Segunda,10:00,12:00,EA24,Rafael Augustus De Oliveira
FEAGRI,FA676,FA676 A,Segunda,14:00,16:00,EA23,Gustavo Lopes Muniz
FEAGRI,FA679,FA679 A,Segunda,16:00,18:00,EA21,Franciane Colares Souza Usberti
FEAGRI,FA680,FA680 A,Quinta,14:00,16:00,EA24,Angel Pontin Garcia
FEAGRI,FA682,FA682 A,Sexta,14:00,16:00,EA21,"Julio Soriano, William Martins Vicente"
FEAGRI,FA780,FA780 A,Segunda,14:00,16:00,EA07,Juliana De Souza Granja Barros
FEAGRI,FA781,FA781 A,Segunda,08:00,10:00,EA23,"Angel Pontin Garcia, Daniel Albiero"
FEAGRI,FA782,FA782 A,Sexta,09:00,12:00,EA24,"David De Carvalho, Julio Soriano"
FEAGRI,FA870,FA870 A,Quinta,08:00,11:00,EA24,"Cinthya Bertoldo Pedroso, Raquel Goncalves"
FEAGRI,FA873,FA873 A,Quarta,09:00,12:00,EA23,"Daniella Jorge De Moura, Thais Queiroz Zorzeto Cesar"
FEAGRI,FA874,FA874 A,Quinta,15:00,18:00,EA23,Ariovaldo Jose Da Silva
FEAGRI,FA876,FA876 A,Segunda,09:00,12:00,EA21,Gustavo Lopes Muniz
FEAGRI,FA877,FA877 A,Segunda,14:00,17:00,EA24,Nilson Antonio Modesto Arraes
FEAGRI,FA877,FA877 B,Segunda,19:00,22:00,EA24,Nilson Antonio Modesto Arraes
FEAGRI,FA878,FA878 A,Terça,08:00,11:00,EA24,Karina Braga Marsola
FEAGRI,FA879,FA879 A,Sexta,08:00,12:00,EA23,Rafael Augustus De Oliveira
FEAGRI,FA880,FA880 A,Terça,14:00,17:00,EA24,Daniel Albiero
FEAGRI,FA984,FA984 01,Quarta,17:00,18:00,EA50,Andrea Leda Ramos De Oliveira
FEAGRI,FA984,FA984 02,Quarta,17:00,18:00,EA51,Angel Pontin Garcia
FEAGRI,FA984,FA984 04,Quarta,17:00,18:00,EA54,Ariovaldo Jose Da Silva
FEAGRI,FA984,FA984 06,Quarta,17:00,18:00,EA56,Barbara Janet Teruel Mederos
FEAGRI,FA984,FA984 07,Quarta,17:00,18:00,EA57,Cinthya Bertoldo Pedroso
FEAGRI,FA984,FA984 08,Quarta,17:00,18:00,EA58,Daniel Albiero
FEAGRI,FA984,FA984 09,Quarta,17:00,18:00,EA59,Daniella Jorge De Moura
FEAGRI,FA984,FA984 10,Quarta,17:00,18:00,EA60,David De Carvalho
FEAGRI,FA984,FA984 11,Quarta,17:00,18:00,EA61,Franciane Colares Souza Usberti
FEAGRI,FA984,FA984 12,Quarta,17:00,18:00,EA62,Gustavo Lopes Muniz
FEAGRI,FA984,FA984 13,Quarta,17:00,18:00,EA63,Gustavo Mockaitis
FEAGRI,FA984,FA984 14,Quarta,16:00,17:00,EA64,Jose Teixeira Filho
FEAGRI,FA984,FA984 15,Quarta,17:00,18:00,EA65,Juliana Aparecida Fracarolli
FEAGRI,FA984,FA984 16,Quarta,17:00,18:00,EA66,Juliana De Souza Granja Barros
FEAGRI,FA984,FA984 17,Quarta,17:00,18:00,EA67,Julio Soriano
FEAGRI,FA984,FA984 18,Quarta,17:00,18:00,EA68,Karina Braga Marsola
FEAGRI,FA984,FA984 19,Quarta,17:00,18:00,EA69,Lucas Rios Do Amaral
FEAGRI,FA984,FA984 20,Quarta,17:00,18:00,EA70,Marco Tulio Ospina Patino
FEAGRI,FA984,FA984 21,Quarta,17:00,18:00,EA71,Nilson Antonio Modesto Arraes
FEAGRI,FA984,FA984 22,Quarta,17:00,18:00,EA72,Rafael Augustus De Oliveira
FEAGRI,FA984,FA984 23,Quarta,17:00,18:00,EA73,Raquel Goncalves
FEAGRI,FA984,FA984 24,Quarta,17:00,18:00,EA74,Renato Paiva De Lima
FEAGRI,FA984,FA984 25,Quarta,17:00,18:00,EA75,Thais Queiroz Zorzeto Cesar
FEAGRI,FA984,FA984 26,Quarta,17:00,18:00,EA76,Vanilde Ferreira De Souza Esquerdo
FEAGRI,FA984,FA984 27,Quarta,17:00,18:00,EA77,William Martins Vicente
FEAGRI,FA984,FA984 28,Quarta,17:00,18:00,EA80,Zigomar Menezes De Souza
FEAGRI,FA985,FA985 01,Sexta,17:00,18:00,EA50,Andrea Leda Ramos De Oliveira
FEAGRI,FA985,FA985 02,Sexta,17:00,18:00,EA51,Angel Pontin Garcia
FEAGRI,FA985,FA985 03,Sexta,17:00,18:00,EA53,Antonio Pires De Camargo
FEAGRI,FA985,FA985 04,Sexta,17:00,18:00,EA54,Ariovaldo Jose Da Silva
FEAGRI,FA985,FA985 06,Quarta,19:00,20:00,EA81,Barbara Janet Teruel Mederos
FEAGRI,FA985,FA985 07,Sexta,17:00,18:00,EA57,Cinthya Bertoldo Pedroso
FEAGRI,FA985,FA985 08,Sexta,17:00,18:00,EA58,Daniel Albiero
FEAGRI,FA985,FA985 09,Sexta,17:00,18:00,EA59,Daniella Jorge De Moura
FEAGRI,FA985,FA985 10,Sexta,17:00,18:00,EA60,David De Carvalho
FEAGRI,FA985,FA985 11,Quarta,19:00,20:00,EA61,Franciane Colares Souza Usberti
FEAGRI,FA985,FA985 12,Quinta,17:00,18:00,EA62,Gustavo Lopes Muniz
FEAGRI,FA985,FA985 13,Sexta,17:00,18:00,EA80,Gustavo Mockaitis
FEAGRI,FA985,FA985 14,Sexta,17:00,18:00,EA64,Jose Teixeira Filho
FEAGRI,FA985,FA985 15,Sexta,17:00,18:00,EA65,Juliana Aparecida Fracarolli
FEAGRI,FA985,FA985 16,Sexta,17:00,18:00,EA66,Juliana De Souza Granja Barros
FEAGRI,FA985,FA985 17,Sexta,17:00,18:00,EA67,Julio Soriano
FEAGRI,FA985,FA985 18,Sexta,17:00,18:00,EA68,Karina Braga Marsola
FEAGRI,FA985,FA985 19,Sexta,17:00,18:00,EA69,Lucas Rios Do Amaral
FEAGRI,FA985,FA985 20,Sexta,17:00,18:00,EA70,Marco Tulio Ospina Patino
FEAGRI,FA985,FA985 21,Sexta,17:00,18:00,EA71,Nilson Antonio Modesto Arraes
FEAGRI,FA985,FA985 22,Sexta,17:00,18:00,EA72,Rafael Augustus De Oliveira
FEAGRI,FA985,FA985 23,Sexta,17:00,18:00,EA73,Raquel Goncalves
FEAGRI,FA985,FA985 24,Sexta,17:00,18:00,EA74,Renato Paiva De Lima
FEAGRI,FA985,FA985 25,Sexta,17:00,18:00,EA75,Thais Queiroz Zorzeto Cesar
FEAGRI,FA985,FA985 26,Sexta,17:00,18:00,EA76,Vanilde Ferreira De Souza Esquerdo
FEAGRI,FA985,FA985 27,Sexta,17:00,18:00,EA77,William Martins Vicente
FEAGRI,FA985,FA985 28,Sexta,17:00,18:00,EA78,Zigomar Menezes De Souza
FECFAU,AU042,AU042 A,Terça,16:00,18:00,CA221,Ana Regina Mizrahy Cuperschmid
FECFAU,AU042,AU042 B,Quarta,10:00,12:00,CA111,Leticia De Oliveira Neves
FECFAU,AU146,AU146 A,Terça,19:00,23:00,CA221,Rafael Augusto Urano De C Frajndlich
FECFAU,AU146,AU146 B,Terça,19:00,23:00,CA21,Jéssica Cristine da Silva Fonseca Matos
FECFAU,AU147,AU147 A,Terça,19:00,21:00,CA111,Maria Fernanda De Oliveira
FECFAU,AU147,AU147 B,Terça,19:00,21:00,CA111,Nubia Bernardi
FECFAU,AU147,AU147 C,Terça,19:00,21:00,CA111,Stelamaris Rolla Bertoli
FECFAU,AU148,AU148 A,Quarta,19:00,23:00,CA111,Felipe Corres Melachos
FECFAU,AU148,AU148 B,Quarta,19:00,23:00,CA111,Ana Maria Tagliari Florio
FECFAU,AU149,AU149 A,Segunda,19:00,23:00,CA331,Maria Gabriela Caffarena Celani
FECFAU,AU149,AU149 B,Segunda,19:00,23:00,CA331,Fabricia Zulin
FECFAU,AU202,AU202 A,Sexta,15:00,17:00,CA111,Ana Maria Tagliari Florio
FECFAU,AU212,AU212 A,Terça,19:00,23:00,CA336,Fabricia Zulin
FECFAU,AU223,AU223 A,Quarta,19:00,23:00,CA223,Henrique Candido De Oliveira
FECFAU,AU256,AU256 A,Quarta,14:00,17:00,CA111,Nubia Bernardi
FECFAU,AU257,AU257 A,Quinta,09:00,12:00,CA111,"Emilia Wanda Rutkowski, Luana Mattos De Oliveira Cruz"
FECFAU,AU303,AU303 A,Terça,21:00,23:00,LI312,Maria Gabriela Caffarena Celani
FECFAU,AU402,AU402 A,Quinta,19:00,21:00,CA112,Hugo Luiz Oliveira
FECFAU,AU406,AU406 A,Segunda,19:00,23:00,CA112,"Nathan Shauer, Saulo Jose De Castro Almeida"
FECFAU,AU502,AU502 A,Quinta,21:00,23:00,CA112,Jose Gilberto Dalfre Filho
FECFAU,AU504,AU504 A,Sexta,21:00,23:00,CA336,Hugo De Oliveira Fagundes
FECFAU,AU605,AU605 A,Quinta,19:00,21:00,CA221,Evandro Ziggiatti Monteiro
FECFAU,AU610,AU610 A,Terça,19:00,20:00,CA226,Sidney Piochi Bernardini
FECFAU,AU612,AU612 A,Terça,20:00,23:00,CA226,Sidney Piochi Bernardini
FECFAU,AU613,AU613 A,Segunda,19:00,23:00,CA221,Evandro Ziggiatti Monteiro
FECFAU,AU614,AU614 A,Sexta,19:00,23:00,CA224,Emilia Wanda Rutkowski
FECFAU,AU812,AU812 A,Sexta,19:00,23:00,CA331,Simone Fernandes Tavares De Melo
FECFAU,AU815,AU815 A,Quinta,19:00,23:00,LI310,Flavio Augusto Picchi
FECFAU,AU816,AU816 A,Quarta,21:00,23:00,LI310,"Tiago Zenker Gireli, Vinicius De Carvalho Neiva Pinheiro"
FECFAU,AU917,AU917 A,Terça,19:00,23:00,CA331,Regina Andrade Tirello
FECFAU,AU919,AU919 A,Quinta,15:00,18:00,CA114,Pedro Jose Perez Martinez
FECFAU,AU990,AU990 A,Sábado,16:00,18:00,CA116,"Emilia Wanda Rutkowski, Regina Andrade Tirello"
FECFAU,AU992,AU992 A,Sábado,08:00,10:00,CA116,"Emilia Wanda Rutkowski, Haroldo Gallo, Marcos Tognon"
FECFAU,AU994,AU994 A,Sábado,14:00,16:00,CA111,"Dinalva Derenzo Roldan, Emilia Wanda Rutkowski, Evandro Ziggiatti Monteiro, Leticia De Oliveira Neves, Maria Fernanda De Oliveira"
FECFAU,AU996,AU996 A,Sábado,08:00,10:00,CA111,"Emilia Wanda Rutkowski, Gisela Cunha Viana Leonelli, Nubia Bernardi"
FECFAU,AU998,AU998 A,Sábado,14:00,16:00,CA331,"Emilia Wanda Rutkowski, Felipe Corres Melachos, Sidney Piochi Bernardini"
FECFAU,CV015,CV015 A,Segunda,14:00,17:00,LI310,Gustavo Henrique Siqueira
FECFAU,CV021,CV021 A,Quinta,08:00,11:00,CA223,Paulo Jose Rocha De Albuquerque
FECFAU,CV022,CV022 A,Terça,09:00,11:00,CA332,Diogenes Cortijo Costa
FECFAU,CV026,CV026 A,Terça,09:00,12:00,CA223,FERNANDO FEITOSA MONTEIRO
FECFAU,CV031,CV031 A,Sexta,08:00,10:00,CA223,"Alberto Luiz Francato, Vinicius De Carvalho Neiva Pinheiro"
FECFAU,CV034,CV034 A,Segunda,09:00,12:00,CA225,Antonio Carlos Zuffo
FECFAU,CV035,CV035 A,Terça,09:00,12:00,CA221,Edevar Luvizotto Junior
FECFAU,CV042,CV042 A,Sexta,10:00,12:00,CA224,Jose Anderson Do Nascimento Batista
FECFAU,CV043,CV043 A,Terça,16:00,18:00,CB05,"Adriano Luiz Tonetti, Ana Paula Bortoleto, Camila Gomes Marchesini Fonseca, Mariana Rodrigues Ribeiro Dos Santos"
FECFAU,CV081,CV081 A,Terça,14:00,17:00,CA333,"Andre Luis Sotero Salustiano Martim, Patricia Dalsoglio Garcia"
FECFAU,CV085,CV085 A,Quinta,09:00,12:00,CA114,"Andre Luis Sotero Salustiano Martim, Jose Gilberto Dalfre Filho"
FECFAU,CV086,CV086 A,Terça,10:00,12:00,LI309,Jose Anderson Do Nascimento Batista
FECFAU,CV092,CV092 A,Quinta,14:00,17:00,CA112,Leandro Palermo Junior
FECFAU,CV172,CV172 A,Segunda,16:00,17:00,CA224,Felipe Corres Melachos
FECFAU,CV201,CV201 A,Quarta,14:00,16:00,LI312,Ana Regina Mizrahy Cuperschmid
FECFAU,CV202,CV202 A,Quarta,14:00,17:00,CA113,Carlos Eduardo Marmorato Gomes
FECFAU,CV204,CV204 A,Quarta,14:00,18:00,CA225,Gustavo Focesi Pinheiro
FECFAU,CV225,CV225 A,Terça,10:00,12:00,CA116,Luciano Aparecido Barbosa
FECFAU,CV271,CV271 A,Sexta,14:00,16:00,CA116,Patricia Dalsoglio Garcia
FECFAU,CV271,CV271 B,Sexta,10:00,12:00,CA225,Patricia Dalsoglio Garcia
FECFAU,CV323,CV323 A,Segunda,08:00,11:00,CA226,Diogenes Cortijo Costa
FECFAU,CV323,CV323 B,Quarta,08:00,11:00,CA226,Luciano Aparecido Barbosa
FECFAU,CV323,CV323 C,Quarta,14:00,17:00,CA226,Luciano Aparecido Barbosa
FECFAU,CV323,CV323 D,Quarta,14:00,17:00,CA332,Pedro Jose Perez Martinez
FECFAU,CV401,CV401 A,Quinta,10:00,12:00,CA116,Flavio Augusto Picchi
FECFAU,CV402,CV402 A,Quinta,14:00,17:00,CA226,Ana Maria Tagliari Florio
FECFAU,CV411,CV411 A,Quarta,14:00,17:00,CA223,"Nathan Shauer, Thiago Dias Dos Santos"
FECFAU,CV414,CV414 A,Quarta,14:00,16:00,CA114,Gustavo Henrique Siqueira
FECFAU,CV414,CV414 B,Quarta,14:00,16:00,CA224,Nathan Shauer
FECFAU,CV421,CV421 A,Quinta,08:00,11:00,CA331,Pedro Jose Perez Martinez
FECFAU,CV423,CV423 A,Segunda,08:00,10:00,CA116,Pedro Jose Perez Martinez
FECFAU,CV431,CV431 A,Segunda,14:00,17:00,CA111,"Edevar Luvizotto Junior, Jose Gilberto Dalfre Filho, Paulo Vatavuk"
FECFAU,CV432,CV432 A,Segunda,14:00,16:00,CA225,"Edevar Luvizotto Junior, Jose Gilberto Dalfre Filho, Paulo Vatavuk"
FECFAU,CV432,CV432 B,Segunda,14:00,16:00,CA221,"Edevar Luvizotto Junior, Jose Gilberto Dalfre Filho, Paulo Vatavuk"
FECFAU,CV441,CV441 A,Quarta,16:00,18:00,CA116,Mariana Rodrigues Ribeiro Dos Santos
FECFAU,CV450,CV450 A,Terça,08:00,10:00,CA114,Ana Paula Bortoleto
FECFAU,CV612,CV612 A,Terça,10:00,12:00,CA225,Philippe Remy Bernard Devloo
FECFAU,CV612,CV612 B,Terça,10:00,12:00,CA335,Hugo Luiz Oliveira
FECFAU,CV613,CV613 A,Quinta,10:00,12:00,CA112,Nilson Tadeu Mascia
FECFAU,CV613,CV613 B,Sexta,10:00,12:00,CA335,Nilson Tadeu Mascia
FECFAU,CV621,CV621 A,Segunda,14:00,17:00,CA112,Miriam Goncalves Miguel
FECFAU,CV621,CV621 B,Terça,14:00,17:00,CA112,Miriam Goncalves Miguel
FECFAU,CV622,CV622 A,Quinta,14:00,17:00,CA116,Creso De Franco Peixoto
FECFAU,CV631,CV631 A,Quarta,14:00,17:00,CA112,"Alberto Luiz Francato, Tiago Zenker Gireli, Vinicius De Carvalho Neiva Pinheiro"
FECFAU,CV631,CV631 B,Quarta,14:00,17:00,CA335,"Alberto Luiz Francato, Tiago Zenker Gireli, Vinicius De Carvalho Neiva Pinheiro"
FECFAU,CV632,CV632 A,Terça,08:00,10:00,CA331,Hugo De Oliveira Fagundes
FECFAU,CV632,CV632 B,Terça,08:00,10:00,CA335,Jose Anderson Do Nascimento Batista
FECFAU,CV633,CV633 A,Quarta,09:00,12:00,CA116,Simone Fernandes Tavares De Melo
FECFAU,CV633,CV633 B,Quarta,09:00,12:00,CA114,Carlos Eduardo Marmorato Gomes
FECFAU,CV641,CV641 A,Terça,14:00,17:00,CA335,Ricardo De Lima Isaac
